url	comment	scores	type
https://www.youtube.com/watch?v=XvF-v5LaSSo	The thing that pulls stuff off sweaters...omfg i wish i would have found years ago. I use it on sweatpants, pillows, yoga pants...it's worth the try!	[0.010271756909787655, 0.12056764215230942, 0.8691606521606445]	FASHION & BEAUTY
https://www.youtube.com/watch?v=XvF-v5LaSSo	Could you give details and reference for the ''corset'' waist trainer thing ? Is it available on Amazon ? Thanks for answering. Xxx from Paris, France.	[0.007640349678695202, 0.49095869064331055, 0.5014008283615112]	FASHION & BEAUTY
https://www.youtube.com/watch?v=XvF-v5LaSSo	UGH THERES NO WAY TO DESCRIBE HOW MUCH I LOVE THESE VIDEOS ❤️ Thank you so much for making them	[0.0042505995370447636, 0.007729287259280682, 0.9880200624465942]	FASHION & BEAUTY
https://www.youtube.com/watch?v=XvF-v5LaSSo	Please recommend a good pair of jean brand with link on where to buy. Preferably high waisted jeans.	[0.005087296478450298, 0.2171555608510971, 0.7777570486068726]	FASHION & BEAUTY
https://www.youtube.com/watch?v=1DxagM6JWUk	I was ABOUT to buy a new top Bc I’m going on a date with a guy tomorrow 😅 wow thank you 😂😂	[0.0015362869016826153, 0.025315433740615845, 0.9731482863426208]	FASHION & BEAUTY
https://www.youtube.com/watch?v=1DxagM6JWUk	you always remind me of Andrea's Choice. You have the same voice and the resemblance is uncanny!	[0.002937339013442397, 0.09289184957742691, 0.9041709303855896]	FASHION & BEAUTY
https://www.youtube.com/watch?v=1DxagM6JWUk	me:not dating anyone also me:watching this video . . . . . . . .I love you 💖	[0.0034436883870512247, 0.024672536179423332, 0.9718838930130005]	FASHION & BEAUTY
https://www.youtube.com/watch?v=1DxagM6JWUk	Idk why I’m watching this; I’m happily married.	[0.08678709715604782, 0.33640527725219727, 0.5768076181411743]	FASHION & BEAUTY
https://www.youtube.com/watch?v=1DxagM6JWUk	You obviously put a TON of effort and thought into everything that you upload. I think your messages and your videos are helpful for everyone at any age, but especially for young women growing up in a world that pushes a specific image and experience.	[0.004850128199905157, 0.08094586431980133, 0.9142041206359863]	FASHION & BEAUTY
https://www.youtube.com/watch?v=jrXDghWtdOE	I loveeeeeeee this bag! It's absolutely gorgeous. Alexandra, I'm so glad it's yours!	[0.0018385087605565786, 0.0054898569360375404, 0.9926717877388]	FASHION & BEAUTY
https://www.youtube.com/watch?v=jrXDghWtdOE	Stella McCartney does vegan bags too! and She's vegetarian! :)	[0.0014595699030905962, 0.10598661750555038, 0.8925538659095764]	FASHION & BEAUTY
https://www.youtube.com/watch?v=jrXDghWtdOE	What is your nationality btw I love you❤️	[0.0019998110365122557, 0.01999320089817047, 0.9780069589614868]	FASHION & BEAUTY
https://www.youtube.com/watch?v=3JnzwrcsbJw	I like that she acknowledged that clean beauty is not cheap, that she has struggle with her mental health which taking care of yourself is one aspect of self care, and about having balance. It actually surprised me, and she seems genuine.	[0.01989203877747059, 0.17150285840034485, 0.8086051344871521]	FASHION & BEAUTY
https://www.youtube.com/watch?v=3JnzwrcsbJw	love her so much	[0.005053525324910879, 0.017123358324170113, 0.9778232574462891]	FASHION & BEAUTY
https://www.youtube.com/watch?v=3JnzwrcsbJw	She has such a pretty voice!	[0.0013030702248215675, 0.014065604656934738, 0.9846314191818237]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	I mean lets be honest, she deserves what she has today. Her music is incredible and her attitude is so nice.	[0.002021141117438674, 0.015014383010566235, 0.9829643964767456]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	When she said she was so proud of herself I literally had to square up with my tears.	[0.014646189287304878, 0.12243962287902832, 0.8629142642021179]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	Lovely❤️	[0.003238242119550705, 0.024740856140851974, 0.9720208644866943]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	She's so chill. I like how she doesn't talk about unnecessary things.	[0.013036389835178852, 0.13517186045646667, 0.8517916798591614]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	"I got soo emotional when she said ""im so grateful to afford these things""💜"	[0.003097926266491413, 0.023808402940630913, 0.9730937480926514]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	Bella seems so nice why would people still hate on her any how May God bless her and her family and any body who’s reading this🥺🥺🙏🏽✝️❤️❤️❤️	[0.015829088166356087, 0.05312470719218254, 0.931046187877655]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	omg love her personality	[0.0019701882265508175, 0.015341764315962791, 0.9826879501342773]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	i love how she talks about her bullies and then tells us she's wearing a gucci lip product. LIKE YES BABY, TELL EM YOURE SUCCESSFUL	[0.023178571835160255, 0.09583541005849838, 0.8809860348701477]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	To the person reading this: god has a plan; trust the process 🤍	[0.004140864126384258, 0.23585665225982666, 0.7600024342536926]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	She's prettier without anything on her face 😫💗 Sana ol.	[0.0038944585248827934, 0.05340396240353584, 0.9427015781402588]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	A lot of people deserve to be on vogue that have been trying for years I feel bad bc of tick tock she’s on here but I still feel happy for her i just can’t see how easily she did just bc of that yk	[0.06572695821523666, 0.3216516077518463, 0.6126214265823364]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	Honestly, can we just appreciate the fact that Filipino celebs are slaying rn? Like Bella, Bretman and even Olivia Rodrigo who is half!	[0.001650423277169466, 0.03632986173033714, 0.962019681930542]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	Di ko pa pinapanood ni-like ko na. Ewan ko ba mare pero very supportive ako sayo.	[0.004623187705874443, 0.30045759677886963, 0.6949192881584167]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	I'm Indonesian and my upper lip is also darker. I think that's southeast asian thing :')	[0.012180396355688572, 0.34876325726509094, 0.6390563249588013]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	I love how she mention her past about bully and can't afford stuff and how she is grateful now that she became successful and advice us to never give up.	[0.020496683195233345, 0.11937278509140015, 0.8601305484771729]	FASHION & BEAUTY
https://www.youtube.com/watch?v=HtF-UWOwges	Her foundation skills is my goals😂	[0.0043636504560709, 0.1140938475728035, 0.8815426230430603]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	this woman makes me comfortable with being a tomboy. cool girl	[0.001798825222067535, 0.029310261830687523, 0.9688908457756042]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	"Hailey: ""it got that yummy fleece on the inside.. Justin: ""you got that yummy.. yummy.."	[0.016879361122846603, 0.2964573800563812, 0.6866632699966431]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	she is the only model who loves super over size, it is a good thing	[0.003146957606077194, 0.037319038063287735, 0.9595340490341187]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	Hailey seems like she is actually sincerely genuine and kind to people and not just for show like other celebrities!!	[0.006511972285807133, 0.1092662662267685, 0.8842217922210693]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	She’s so perfect like she could wear a potato bag and still look stunning	[0.004450536798685789, 0.0245298333466053, 0.9710195064544678]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	I like selena	[0.006080474238842726, 0.15216419100761414, 0.8417554497718811]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	7 days, 7 looks.. so she looks stunning everyday and every night	[0.0020971535705029964, 0.02275598607957363, 0.9751468300819397]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	I have a good feeling she is pregnant .... please be ......big love	[0.005503244698047638, 0.0820949375629425, 0.9124017953872681]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	she literally has the best style !!!	[0.0026356263551861048, 0.0164605975151062, 0.9809038043022156]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	Idc what ppl say I love her	[0.01471682544797659, 0.08495744317770004, 0.90032559633255]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	It worked !	[0.005319977644830942, 0.11609944701194763, 0.8785805106163025]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	Im definitely going to try this tonight! I'll post updates today and tomorrow and once I'm finished. Edit 1: About to wash my hair and start the process :) Edit 2: Finished combing through my hair/putting it in the ponytail, more updates coming after the hour is done. Edit 3: The hour is over, so now I'm starting to put the bobby pins in place. Edit 4: I put all the bobby pins in and look stupid. Doubting this tutorial now... (next update will be in the morning) Edit 5: It didn't work. My hair just turned out curly like it was before. This was a very good idea, and I might try it again soon! :) Okay so it is about 2 months later (1/17/19) and im willing to try again. - i have already washed and combed my hair and i am now waiting for the hour to finish.	[0.07439299672842026, 0.2693607211112976, 0.6562463045120239]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	she is soo pretty and hair is soo pretty	[0.0015160446055233479, 0.011648447252810001, 0.9868354201316833]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	I have no idea how she wrapped her hair around in the first place! itried it and it does totally work, I love it but it's hard to wrap the hair around your head in the first place	[0.090638168156147, 0.2718808054924011, 0.6374809741973877]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	I'm trying it right now and I have the exact same hair as Alexandra, so yeah I hope this works	[0.005133757833391428, 0.1802026480436325, 0.8146634697914124]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	OMG THANK UPU SO MICH THIA SO HELPFUL MY HAIR IS A LITERAL BALL OF PUFF 😞AND IM NIT ALOUD TI STRUGHTEN MY HAIR THANK U	[0.004618877544999123, 0.05077829211950302, 0.944602906703949]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	I freaking love you! Your videos are soooo helpful, the editing is bomb and obviously you ate bomb! I don't understand how certain people are hating on you... I love you, for real !	[0.011109203100204468, 0.014251737855374813, 0.9746389389038086]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	@AlexandrasGirlyTalk hey i am a girl (don't look at my name it's my dad's profile) emm... Well you are amazing and sooo beautiful ok em my hair are curly and not so long but my problem is that my hair area frizzy and bushy!!! And sometimes they are not even curly plz can you tell me what can i do?	[0.032989174127578735, 0.10209611803293228, 0.8649147748947144]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	@AlexandrasGirlyTalk Alexandra do you recommend spraying hair spray after finishing everything ?? Love you 💕💕	[0.0029789935797452927, 0.05557146295905113, 0.9414496421813965]	FASHION & BEAUTY
https://www.youtube.com/watch?v=iMCEgHmK4mg	As I'm getting older, I'm noticing my skin is different so I can't apply make up like I used to. Thanks Vogue and Marisa for sharing a routine that isn't for 20 year skin and very simple and inspiring. I vote for more please! 🙏	[0.05562720447778702, 0.23778757452964783, 0.706585168838501]	FASHION & BEAUTY
https://www.youtube.com/watch?v=iMCEgHmK4mg	Marisa, you are so beautiful! But girl shave those armpits please!!	[0.008944514207541943, 0.05384479835629463, 0.9372106194496155]	FASHION & BEAUTY
https://www.youtube.com/watch?v=iMCEgHmK4mg	She made the right choice to not mess with her face. Stunning woman.	[0.010743996128439903, 0.09004534780979156, 0.8992106914520264]	FASHION & BEAUTY
https://www.youtube.com/watch?v=iMCEgHmK4mg	Even her hairy armpits are somehow adorable! She's so down to Earth, and REAL. A breathe of fresh air	[0.0031627442222088575, 0.02192845568060875, 0.9749087691307068]	FASHION & BEAUTY
https://www.youtube.com/watch?v=iMCEgHmK4mg	I met her at the New York Film Festival two years ago and she had no makeup on and was truly so stunning. Always loved her as an actress. Love that she's so simple with her routine. ❤️	[0.0014209686778485775, 0.007895862683653831, 0.990683376789093]	FASHION & BEAUTY
